Mass,x_pos,y_pos,x_vel,y_vel,radius
735 
100000.000000,212842.218750,233549.718750,576.018188,636.162781,10.000000
100000.000000,280356.468750,291776.812500,756.836182,793.928833,10.000000
100000.000000,-397267.562500,33704.714844,-1083.844238,86.368279,10.000000
100000.000000,159245.500000,421168.468750,456.493286,1265.984253,10.000000
100000.000000,113223.695312,344494.187500,302.391357,925.037842,10.000000
100000.000000,178210.031250,389145.875000,541.889404,954.489685,10.000000
100000.000000,185164.093750,203704.734375,501.553040,554.679016,10.000000
100000.000000,77706.734375,30702.220703,208.520966,77.581161,10.000000
100000.000000,484676.500000,363057.968750,1311.058838,983.527100,10.000000
100000.000000,192592.250000,214596.312500,521.523804,584.412292,10.000000
100000.000000,-231417.953125,754559.250000,-632.493286,2047.509644,10.000000
100000.000000,-242629.437500,185946.828125,-670.496460,496.535980,10.000000
100000.000000,185873.531250,315611.062500,502.146454,863.412476,10.000000
100000.000000,89491.031250,337892.125000,238.792480,911.169617,10.000000
100000.000000,126996.343750,152905.062500,344.382751,416.172607,10.000000
100000.000000,-127928.687500,249440.843750,-355.360016,670.651184,10.000000
100000.000000,132849.359375,155647.750000,360.215942,423.627625,10.000000
100000.000000,214391.281250,349935.156250,575.169678,957.708862,10.000000
100000.000000,714472.125000,615714.625000,1934.899658,1667.601562,10.000000
100000.000000,212311.531250,331317.281250,586.690002,877.026123,10.000000
100000.000000,2052994.625000,2142658.250000,5562.693848,5805.766602,10.000000
100000.000000,2332990.750000,1970719.250000,6321.525391,5339.733398,10.000000
100000.000000,2347228.250000,2021771.625000,6360.082031,5478.114746,10.000000
100000.000000,875175.812500,774788.812500,2370.544189,2098.638184,10.000000
100000.000000,157892.109375,355313.250000,428.134827,940.783386,10.000000
100000.000000,-137630.390625,664044.937500,-402.617218,1821.051147,10.000000
100000.000000,183219.328125,270362.125000,495.728485,737.430420,10.000000
100000.000000,395561.156250,470360.281250,1068.071411,1273.205200,10.000000
100000.000000,212118.171875,345090.437500,569.548157,944.290405,10.000000
100000.000000,157691.546875,427780.812500,391.293488,1068.913208,10.000000
100000.000000,205728.375000,297639.437500,555.470459,812.450439,10.000000
100000.000000,304852.250000,-151117.531250,827.376587,-420.833344,10.000000
100000.000000,45454.914062,343890.843750,121.862717,930.321960,10.000000
100000.000000,-94302.367188,200142.171875,-282.509949,519.246582,10.000000
100000.000000,172558.234375,188837.125000,467.352081,513.909302,10.000000
100000.000000,-89519.210938,360152.218750,-269.005554,968.598511,10.000000
100000.000000,-45942.453125,454689.968750,-145.355682,1233.728394,10.000000
100000.000000,176570.500000,276664.781250,477.814667,754.848022,10.000000
100000.000000,90165.351562,325782.656250,237.943161,873.910950,10.000000
100000.000000,205508.765625,320249.031250,553.897156,875.299133,10.000000
100000.000000,-11061.156250,925750.625000,-42.757664,2539.894775,10.000000
100000.000000,42544.257812,873616.312500,112.090561,2372.637939,10.000000
100000.000000,161259.953125,220566.015625,436.763306,600.621826,10.000000
100000.000000,187398.062500,384493.562500,496.236633,1062.382690,10.000000
100000.000000,172355.250000,308849.531250,466.276215,844.424500,10.000000
100000.000000,108980.585938,152384.109375,295.415222,414.594666,10.000000
100000.000000,138455.625000,192164.609375,375.166870,522.991943,10.000000
100000.000000,108515.953125,168197.718750,294.142822,457.645172,10.000000
100000.000000,99985.914062,136747.156250,271.073822,372.058716,10.000000
100000.000000,157433.562500,178794.343750,426.464264,486.491394,10.000000
100000.000000,109170.757812,140382.125000,295.948853,381.921783,10.000000
100000.000000,2606661.250000,2232509.250000,7062.888672,6049.032227,10.000000
100000.000000,188233.062500,160229.453125,509.701416,435.753357,10.000000
100000.000000,154805.203125,130999.437500,419.437134,356.222473,10.000000
100000.000000,179155.500000,299877.343750,484.433746,819.178650,10.000000
100000.000000,117887.937500,414138.593750,344.974854,1125.774048,10.000000
100000.000000,187272.265625,346511.218750,503.931641,950.747620,10.000000
100000.000000,137701.531250,232805.734375,373.182159,634.021545,10.000000
100000.000000,154640.578125,192915.171875,418.858124,524.979553,10.000000
100000.000000,132846.546875,201456.453125,359.969604,548.286743,10.000000
100000.000000,118260.296875,148917.750000,320.504272,405.087769,10.000000
100000.000000,154257.765625,156902.296875,417.872345,426.764740,10.000000
100000.000000,140922.796875,231728.687500,381.861786,631.073425,10.000000
100000.000000,106236.164062,165836.656250,287.924530,451.152649,10.000000
100000.000000,115692.554688,117374.015625,313.639740,319.242035,10.000000
100000.000000,154679.140625,129626.585938,419.078003,352.465851,10.000000
100000.000000,-162073.609375,118761.992188,-442.554352,318.798828,10.000000
100000.000000,-2886.627686,568343.625000,-9.235394,1538.426758,10.000000
100000.000000,133197.218750,241506.140625,361.066071,657.806030,10.000000
100000.000000,112832.523438,199744.484375,305.829254,543.536865,10.000000
100000.000000,200981.265625,177619.312500,544.013977,483.078186,10.000000
100000.000000,168057.609375,183536.546875,455.085327,499.333649,10.000000
100000.000000,99783.070312,160538.328125,270.430908,436.711609,10.000000
100000.000000,113414.015625,168820.734375,307.345886,459.256500,10.000000
100000.000000,101813.125000,361732.031250,281.606903,984.868408,10.000000
100000.000000,114616.195312,136803.453125,310.639069,372.095337,10.000000
100000.000000,191368.546875,243405.218750,517.699097,662.988953,10.000000
100000.000000,122572.648438,122510.265625,332.220093,333.171783,10.000000
100000.000000,101023.500000,129423.062500,273.840393,352.052979,10.000000
100000.000000,187744.265625,286410.625000,507.508270,781.537415,10.000000
100000.000000,102206.414062,125686.960938,277.056183,341.884003,10.000000
100000.000000,119838.093750,190274.921875,324.742828,517.706299,10.000000
100000.000000,160321.296875,220720.000000,434.133942,600.914978,10.000000
100000.000000,176119.390625,250066.375000,476.629364,681.356628,10.000000
100000.000000,142856.937500,172752.921875,386.984161,469.938171,10.000000
100000.000000,-146602.593750,-27638.351562,-406.758606,-87.567787,10.000000
100000.000000,141304.281250,177387.000000,382.776093,482.567108,10.000000
100000.000000,141580.890625,218212.515625,383.555573,594.020813,10.000000
100000.000000,158322.468750,424841.093750,785.593750,817.336182,10.000000
100000.000000,102593.671875,136451.875000,278.056427,371.145508,10.000000
100000.000000,163970.203125,136190.484375,444.117798,370.273743,10.000000
