Mass,x_pos,y_pos,x_vel,y_vel,radius
861 
100000.000000,251146.375000,275858.187500,575.988220,636.269775,10.000000
100000.000000,330682.656250,344576.312500,756.744629,794.028625,10.000000
100000.000000,-469341.218750,39448.410156,-1083.838501,86.373787,10.000000
100000.000000,181849.875000,494431.750000,376.186920,1042.490479,10.000000
100000.000000,133341.625000,406025.125000,302.643433,925.486084,10.000000
100000.000000,214204.843750,452693.093750,540.783447,956.482422,10.000000
100000.000000,218516.968750,240593.953125,501.542389,554.767090,10.000000
100000.000000,91573.640625,35862.304688,208.526443,77.607773,10.000000
100000.000000,571859.875000,428462.750000,1311.020264,983.535217,10.000000
100000.000000,227273.046875,253463.109375,521.507568,584.507996,10.000000
100000.000000,-273478.812500,890718.000000,-632.479858,2047.493408,10.000000
100000.000000,-287217.687500,218966.156250,-670.480042,496.546234,10.000000
100000.000000,219263.234375,373039.937500,502.061829,863.750061,10.000000
100000.000000,105378.531250,398494.812500,239.013550,911.448486,10.000000
100000.000000,149897.453125,180582.625000,344.390045,416.230927,10.000000
100000.000000,-151559.093750,294040.968750,-355.326874,670.671387,10.000000
100000.000000,156803.906250,183821.125000,360.221161,423.687561,10.000000
100000.000000,252629.375000,413637.125000,574.866821,958.114685,10.000000
100000.000000,843141.312500,726611.687500,1934.883423,1667.601562,10.000000
100000.000000,251319.828125,389651.000000,586.504150,877.349365,10.000000
100000.000000,2422902.750000,2528757.250000,5562.693848,5805.766602,10.000000
100000.000000,2753370.500000,2325802.000000,6321.525391,5339.733398,10.000000
100000.000000,2770168.250000,2386058.750000,6360.082031,5478.114746,10.000000
100000.000000,1032814.062500,914347.375000,2370.544189,2098.638184,10.000000
100000.000000,186363.015625,417907.093750,428.142944,941.674927,10.000000
100000.000000,-164403.484375,785141.437500,-402.593750,1821.034912,10.000000
100000.000000,216184.359375,319407.468750,495.700165,737.608093,10.000000
100000.000000,466585.187500,555028.750000,1067.997925,1273.188965,10.000000
100000.000000,249983.703125,407899.812500,569.281616,944.687622,10.000000
100000.000000,195126.828125,510572.937500,545.581116,1304.469116,10.000000
100000.000000,242664.281250,351675.312500,555.387207,812.674744,10.000000
100000.000000,359872.687500,-179102.437500,827.376587,-420.821136,10.000000
100000.000000,53565.308594,405761.906250,122.047272,930.454285,10.000000
100000.000000,-113088.242188,234672.859375,-282.481506,519.272217,10.000000
100000.000000,203636.593750,223014.812500,467.348022,513.987732,10.000000
100000.000000,-107405.796875,424565.781250,-268.941101,968.614746,10.000000
100000.000000,-55605.015625,536733.312500,-145.254242,1233.712158,10.000000
100000.000000,208344.406250,326869.156250,477.790863,755.044128,10.000000
100000.000000,105994.640625,383906.468750,238.114349,874.159302,10.000000
100000.000000,242338.078125,378467.218750,553.759766,875.605042,10.000000
100000.000000,-13904.364258,1094654.625000,-42.752621,2539.887451,10.000000
100000.000000,50054.539062,1032582.187500,112.095741,2372.605225,10.000000
100000.000000,190522.203125,260811.437500,436.763306,600.727722,10.000000
100000.000000,220608.234375,455726.093750,495.167145,1063.879272,10.000000
100000.000000,203594.500000,365437.500000,466.237854,844.747131,10.000000
100000.000000,128773.851562,180163.984375,295.425476,414.651398,10.000000
100000.000000,163591.906250,227207.921875,375.174530,523.072754,10.000000
100000.000000,128223.968750,198862.203125,294.155334,457.708649,10.000000
100000.000000,118148.148438,161676.718750,271.083923,372.108887,10.000000
100000.000000,186006.968750,211391.906250,426.464264,486.564484,10.000000
100000.000000,128999.617188,165972.875000,295.957581,381.974060,10.000000
100000.000000,3079882.250000,2637792.250000,7062.888672,6049.032227,10.000000
100000.000000,222382.125000,189427.140625,509.693787,435.815338,10.000000
100000.000000,182907.515625,154868.156250,419.437134,356.273773,10.000000
100000.000000,211611.093750,354772.000000,484.388855,819.450989,10.000000
100000.000000,141089.250000,489589.187500,347.475037,1126.449829,10.000000
100000.000000,221027.890625,410232.562500,503.712128,951.347412,10.000000
100000.000000,162705.093750,275289.375000,373.195038,634.139404,10.000000
100000.000000,182703.109375,228091.781250,418.858124,525.062073,10.000000
100000.000000,156964.453125,238194.781250,359.979462,548.373413,10.000000
100000.000000,139733.968750,176060.562500,320.512451,405.144104,10.000000
100000.000000,182255.390625,185497.718750,417.872345,426.826324,10.000000
100000.000000,166508.421875,274015.000000,381.872467,631.190491,10.000000
100000.000000,125527.578125,196066.109375,287.937195,451.214752,10.000000
100000.000000,136706.750000,138764.875000,313.646179,319.287628,10.000000
100000.000000,182756.328125,153243.484375,419.078003,352.516663,10.000000
100000.000000,-191724.078125,140122.046875,-442.537994,318.814087,10.000000
100000.000000,-3502.865967,671414.750000,-9.164289,1538.364380,10.000000
100000.000000,157389.156250,285583.687500,361.083893,657.933838,10.000000
100000.000000,133323.687500,236164.406250,305.846222,543.619385,10.000000
100000.000000,237429.265625,209988.093750,544.002686,483.147522,10.000000
100000.000000,198548.890625,216994.640625,455.081238,499.409485,10.000000
100000.000000,117902.382812,189800.078125,270.444061,436.770508,10.000000
100000.000000,134006.453125,199593.203125,307.357361,459.320923,10.000000
100000.000000,120695.375000,427734.531250,282.017456,985.326904,10.000000
100000.000000,135429.343750,161735.625000,310.647247,372.146912,10.000000
100000.000000,226053.609375,287830.031250,517.675720,663.116882,10.000000
100000.000000,144831.312500,144834.484375,332.225128,333.219116,10.000000
100000.000000,119371.031250,153012.312500,273.849426,352.100891,10.000000
100000.000000,221745.671875,338781.406250,507.462646,781.753845,10.000000
100000.000000,120769.601562,148594.906250,277.064606,341.930847,10.000000
100000.000000,141596.343750,224964.062500,324.755676,517.783447,10.000000
100000.000000,189407.671875,260985.062500,434.133942,601.020935,10.000000
100000.000000,208053.265625,295722.531250,476.615143,681.499146,10.000000
100000.000000,168785.843750,204241.218750,386.988251,470.007385,10.000000
100000.000000,-173854.843750,-33504.949219,-406.750427,-87.555496,10.000000
100000.000000,166950.625000,209721.468750,382.780182,482.638794,10.000000
100000.000000,167279.578125,258015.609375,383.563751,594.123474,10.000000
100000.000000,187952.468750,502471.875000,226.543121,1371.202881,10.000000
100000.000000,121223.859375,161320.437500,278.066010,371.195831,10.000000
100000.000000,193726.578125,161000.609375,444.117798,370.326721,10.000000
100000.000000,102468.375000,134793.250000,235.115341,310.222443,10.000000
100000.000000,136830.125000,239929.515625,313.861786,552.268616,10.000000
100000.000000,175300.250000,233528.265625,401.870453,537.549988,10.000000
100000.000000,198889.343750,335425.968750,455.667053,774.018982,10.000000
100000.000000,106071.687500,135509.890625,243.376190,311.853149,10.000000
100000.000000,137089.828125,222918.515625,314.416138,513.031799,10.000000
100000.000000,128224.335938,190968.281250,294.079895,439.417816,10.000000
100000.000000,-12253581.000000,572122.062500,-28105.726562,1311.012085,10.000000
100000.000000,-1368698.250000,-435076.312500,-3140.466309,-999.138062,10.000000
100000.000000,358460.375000,2898265.750000,821.112549,6646.277832,10.000000
100000.000000,28800874.000000,50691344.000000,66056.062500,116262.015625,10.000000
100000.000000,9419.147461,138164.453125,20.930162,316.715942,10.000000
100000.000000,-70391.796875,-64197.324219,-162.144287,-147.712082,10.000000
100000.000000,-14177.916016,-25767.601562,-33.244480,-59.597675,10.000000
100000.000000,-126921.140625,-110826.304688,-291.702850,-254.602142,10.000000
100000.000000,-3162.973145,31086.636719,-7.997090,70.858841,10.000000
100000.000000,-7313.875977,246773.984375,-17.075291,566.165649,10.000000
100000.000000,-47072.566406,-37503.882812,-108.685982,-86.501060,10.000000
100000.000000,-41369.687500,70564.148438,-95.659950,161.474380,10.000000
100000.000000,-107912.468750,-111685.195312,-248.130890,-256.582550,10.000000
100000.000000,77557.664062,126080.000000,177.208191,289.057159,10.000000
100000.000000,-78618.687500,26081.214844,-181.074875,59.408600,10.000000
100000.000000,-56075.964844,43281.550781,-129.385605,98.864059,10.000000
100000.000000,-99458.273438,-119291.234375,-228.746262,-274.026428,10.000000
100000.000000,63897.613281,368780.406250,148.310349,847.832336,10.000000
100000.000000,-8364.125000,131787.734375,-19.881842,302.042725,10.000000
100000.000000,-46265.683594,53206.675781,-106.885834,121.635315,10.000000
100000.000000,-2031.595703,42132.492188,-5.400669,96.209236,10.000000
100000.000000,-152759.734375,-93701.507812,-350.928589,-215.319717,10.000000
100000.000000,-51565.992188,-858.175598,-119.012726,-2.427228,10.000000
100000.000000,147.950363,138440.453125,-0.333826,317.332977,10.000000
