Mass,x_pos,y_pos,x_vel,y_vel,radius
8 
100000.000000,2380.863525,2214.869873,584.847046,579.038635,10.000000
100000.000000,3405.490479,2809.261230,798.615601,736.706421,10.000000
100000.000000,-1586.468140,2232.217285,-1092.184814,80.724701,10.000000
100000.000000,2576.458008,3315.643799,610.368530,925.921875,10.000000
100000.000000,2304.968506,3402.596924,554.053467,959.314331,10.000000
100000.000000,3005.580078,3506.780518,684.492676,973.652832,10.000000
100000.000000,2032.973267,1960.405884,502.031158,507.644958,10.000000
100000.000000,1654.441406,2650.686768,199.777344,42.596039,10.000000
100000.000000,5806.527832,4134.613770,1335.901611,979.007141,10.000000
100000.000000,2135.307129,2059.312256,523.900879,533.625854,10.000000
100000.000000,-436.912872,7117.887207,-645.463318,2058.636230,10.000000
100000.000000,2414.973633,4893.722656,72.374161,874.685669,10.000000
100000.000000,2127.734863,2776.692383,510.812103,747.588684,10.000000
100000.000000,2932.110596,3871.550049,639.923767,1102.257202,10.000000
100000.000000,1362.913452,1476.050903,338.110229,385.065735,10.000000
100000.000000,2331.679688,4945.990234,190.437134,1825.941406,10.000000
100000.000000,1428.711182,1510.822144,354.359863,391.584869,10.000000
100000.000000,2694.171143,3043.199219,636.272827,823.635864,10.000000
100000.000000,8135.028320,7002.321777,1942.644531,1670.411499,10.000000
100000.000000,2189.096680,5031.693359,-227.655853,1499.122559,10.000000
100000.000000,22594.189453,23555.019531,5562.993164,5806.039551,10.000000
100000.000000,25640.080078,21709.906250,6321.827148,5339.947754,10.000000
100000.000000,25810.359375,22277.195312,6360.372559,5478.326660,10.000000
100000.000000,9885.178711,8767.259766,2374.520020,2100.640137,10.000000
100000.000000,3126.696045,3797.912598,678.272766,1044.163696,10.000000
100000.000000,2549.046875,4897.316895,746.388672,1565.774292,10.000000
100000.000000,2116.410156,2542.690918,497.398743,659.571533,10.000000
100000.000000,5105.586914,5519.068848,1109.991821,1282.491089,10.000000
100000.000000,2680.267090,3060.459229,622.038086,811.955750,10.000000
100000.000000,2316.118896,3408.859619,541.780701,930.043091,10.000000
100000.000000,2449.850830,2754.500244,573.850952,718.012146,10.000000
100000.000000,2827.050293,2617.947754,833.044739,-444.929169,10.000000
100000.000000,2781.918457,4400.056152,547.104065,1318.428711,10.000000
100000.000000,2693.253174,3788.408447,606.512939,1064.149658,10.000000
