Mass,x_pos,y_pos,x_vel,y_vel,radius
9 
100000.000000,-1898334.625000,-273201.656250,-379702.531250,-54662.519531,1.000000
100000.000000,6903091.500000,-3943586.250000,1380605.125000,-788741.125000,1.000000
100000.000000,1597279.375000,1508235.000000,319446.656250,301637.187500,1.000000
100000.000000,-81135.492188,-3654527.750000,-16247.298828,-730936.937500,1.000000
100000.000000,-579279.875000,13532241.000000,-115876.179688,2706434.250000,1.000000
100000.000000,947867.562500,-513695.031250,189572.078125,-102768.992188,1.000000
100000.000000,5739722.500000,-2855598.750000,1147932.375000,-571143.562500,1.000000
100000.000000,-1779617.875000,19364868.000000,-355943.968750,3872959.000000,1.000000
100000.000000,-331820.531250,-2157206.000000,-66386.296875,-431475.875000,1.000000
100000.000000,435100.250000,-914719.125000,87009.437500,-182983.421875,1.000000
100000.000000,19438900.000000,-23320126.000000,3887762.500000,-4664048.500000,1.000000
100000.000000,1637784.875000,-728993.500000,327551.968750,-145825.312500,1.000000
100000.000000,-590155.625000,-1024517.500000,-118061.125000,-204940.875000,1.000000
100000.000000,739163.625000,-1368466.000000,147821.109375,-273728.625000,1.000000
100000.000000,-528983.750000,-1705932.125000,-105821.539062,-341222.031250,1.000000
100000.000000,334573.531250,1099730.125000,66900.671875,219945.578125,1.000000
100000.000000,-2150447.500000,2032541.125000,-430118.656250,406497.062500,1.000000
100000.000000,823913.500000,-764329.875000,164777.906250,-152899.968750,1.000000
100000.000000,-3736475.750000,2206384.500000,-747324.250000,441262.312500,1.000000
100000.000000,527427.062500,-610177.687500,105481.398438,-122073.929688,1.000000
100000.000000,320667.875000,2331161.750000,64115.574219,466226.562500,1.000000
100000.000000,2530922.000000,-120252.882812,506178.187500,-24071.177734,1.000000
100000.000000,-755947.687500,-1290261.750000,-151218.562500,-258087.734375,1.000000
100000.000000,1271079.500000,2125039.750000,254203.125000,424999.906250,1.000000
100000.000000,458923.781250,494349.281250,91782.890625,98869.453125,1.000000
100000.000000,-446321.093750,472601.375000,-89302.632812,94517.804688,1.000000
100000.000000,-885110.500000,-430304.156250,-177061.859375,-86090.351562,1.000000
100000.000000,-1901601.125000,-898713.187500,-380353.843750,-179769.046875,1.000000
100000.000000,-1986453.750000,-1261195.750000,-397322.750000,-252266.734375,1.000000
100000.000000,-580565.812500,1304532.625000,-116140.562500,260903.281250,1.000000
100000.000000,-1706987.375000,-918299.250000,-341431.281250,-183687.234375,1.000000
100000.000000,1351320.500000,-350302.937500,270262.093750,-70085.187500,1.000000
100000.000000,954398.187500,-991665.625000,190872.640625,-198366.531250,1.000000
100000.000000,1369239.625000,3030602.750000,273832.906250,606111.562500,1.000000
100000.000000,-712944.625000,-583662.062500,-142626.515625,-116766.734375,1.000000
100000.000000,-2426597.750000,59899.824219,-485353.593750,11960.365234,1.000000
100000.000000,-533127.187500,-1886571.250000,-106649.632812,-377349.250000,1.000000
100000.000000,909513.375000,-522325.156250,181901.265625,-104495.625000,1.000000
100000.000000,-1295485.250000,1066605.500000,-259130.046875,213311.875000,1.000000
