Mass,x_pos,y_pos,x_vel,y_vel,radius
59 
100000.000000,46017.375000,44973.230469,1507.076904,1466.487671,1.000000
100000.000000,82160.726562,107057.382812,2724.349121,3553.642578,1.000000
100000.000000,55187.226562,45126.980469,1813.961670,1474.599243,1.000000
100000.000000,17448.796875,12647.853516,535.848450,360.638641,1.000000
100000.000000,65219.761719,74832.226562,2155.792969,2473.363525,1.000000
100000.000000,53486.402344,58695.578125,1760.670166,1929.757690,1.000000
100000.000000,35543.921875,31932.478516,1151.564087,1023.334595,1.000000
100000.000000,97845.242188,91994.046875,3247.470215,3050.676270,1.000000
100000.000000,90338.515625,72723.078125,2995.275879,2405.616699,1.000000
100000.000000,96022.390625,79860.757812,3185.841553,2644.840332,1.000000
100000.000000,7903.234863,3122.680908,211.382904,27.757002,1.000000
100000.000000,82682.039062,99456.000000,2741.392334,3299.427002,1.000000
100000.000000,45158.425781,52595.117188,1480.744629,1722.508423,1.000000
100000.000000,74398.171875,76654.078125,2462.784180,2535.538574,1.000000
100000.000000,33964.664062,48232.988281,1105.824707,1572.011475,1.000000
100000.000000,23229.095703,25644.724609,737.844238,804.039795,1.000000
100000.000000,66545.992188,48994.476562,2195.385742,1607.304932,1.000000
100000.000000,-4756228.500000,-4680938.000000,-164019.750000,-161423.328125,1.000000
100000.000000,95539.851562,78604.593750,3169.638916,2602.806641,1.000000
100000.000000,78636.140625,98544.320312,2606.224609,3268.719482,1.000000
100000.000000,15625.290039,10578.211914,473.555542,289.124084,1.000000
100000.000000,48508.175781,36292.191406,1587.230835,1175.750244,1.000000
100000.000000,44405.167969,69638.695312,1459.629395,2295.640137,1.000000
100000.000000,45616.472656,69202.851562,1499.982056,2281.209961,1.000000
100000.000000,13423.135742,12999.030273,403.858978,368.411072,1.000000
100000.000000,78514.046875,89033.851562,2601.502930,2950.445557,1.000000
100000.000000,32447.841797,22399.658203,1042.646973,700.971436,1.000000
100000.000000,29541.664062,26597.716797,948.347900,840.359558,1.000000
100000.000000,85513.500000,88163.359375,2835.281738,2921.827148,1.000000
100000.000000,38372.699219,-140538.906250,1848.660400,-5540.696777,1.000000
100000.000000,76552.546875,58864.152344,2532.387207,1939.969482,1.000000
100000.000000,9507.046875,6313.925293,268.100006,137.791107,1.000000
100000.000000,83399.679688,75823.453125,2763.595947,2508.697510,1.000000
100000.000000,63651.003906,66663.007812,2102.086670,2199.178223,1.000000
100000.000000,62284.492188,67602.500000,2056.556396,2230.454346,1.000000
100000.000000,22376.236328,15125.436523,701.385742,448.787048,1.000000
100000.000000,100611.296875,89831.000000,3339.746094,2978.491699,1.000000
100000.000000,1696.150879,-2938.817627,2.952554,-187.797836,1.000000
100000.000000,73587.390625,82462.125000,2436.300293,2729.971924,1.000000
100000.000000,57888.570312,81092.531250,1911.638428,2682.300781,1.000000
100000.000000,89814.328125,61969.492188,2976.588867,2045.749512,1.000000
100000.000000,59044.531250,48110.792969,1943.909790,1575.791626,1.000000
100000.000000,64865.476562,65549.960938,2142.485596,2162.036865,1.000000
100000.000000,108203.703125,118176.601562,3594.121826,3925.925781,1.000000
100000.000000,51602.503906,37147.390625,1691.135254,1205.574585,1.000000
100000.000000,73254.453125,85826.945312,2425.486084,2842.608398,1.000000
100000.000000,21058.480469,19435.841797,661.316101,592.799744,1.000000
100000.000000,61613.398438,68983.140625,2034.325806,2276.619141,1.000000
100000.000000,94741.804688,83112.031250,3143.245605,2753.468262,1.000000
100000.000000,71976.070312,59823.710938,2379.337891,1971.307129,1.000000
100000.000000,54396.039062,36608.093750,1784.550659,1188.479736,1.000000
100000.000000,87371.367188,84068.046875,2897.027588,2784.913818,1.000000
100000.000000,117603.429688,105012.562500,3907.660645,3486.365479,1.000000
100000.000000,71745.234375,84416.718750,2374.914062,2795.218506,1.000000
100000.000000,66722.765625,40728.804688,2199.179688,1330.366577,1.000000
100000.000000,-84053168.000000,-283985216.000000,-2898394.250000,-9792602.000000,1.000000
100000.000000,56678.117188,60217.117188,1869.437622,1983.012695,1.000000
100000.000000,20454.578125,18531.048828,645.850220,565.928345,1.000000
100000.000000,92674.179688,63391.292969,3073.645508,2094.191650,1.000000
100000.000000,111075.234375,92281.187500,3690.020264,3061.223145,1.000000
100000.000000,7845.115723,698.201416,214.798782,-48.496792,1.000000
100000.000000,32804.855469,39171.828125,1066.591187,1268.813354,1.000000
100000.000000,64460.300781,52462.750000,2128.258301,1724.272339,1.000000
100000.000000,-4442.270508,-14308.557617,-201.448959,-578.011841,1.000000
100000.000000,59176.328125,56581.011719,1952.279419,1861.416016,1.000000
100000.000000,120015.351562,108288.429688,3988.750977,3596.160400,1.000000
100000.000000,75230.976562,91433.140625,2492.864746,3031.325195,1.000000
100000.000000,41863.320312,40676.613281,1369.389648,1322.602783,1.000000
100000.000000,56715.464844,82784.554688,1873.724487,2740.177002,1.000000
100000.000000,18300.691406,18280.765625,574.408447,555.943787,1.000000
100000.000000,54314.980469,60288.769531,1790.429932,1984.950928,1.000000
100000.000000,44252.492188,39073.394531,1448.695068,1269.458984,1.000000
100000.000000,47444.820312,63461.816406,1561.468872,2090.282959,1.000000
100000.000000,76683.906250,92811.351562,2541.465332,3077.522949,1.000000
100000.000000,102483.101562,105305.242188,3403.449951,3496.229492,1.000000
100000.000000,76882.476562,86347.804688,2547.694580,2861.202393,1.000000
100000.000000,125759.250000,126067.515625,4180.508789,4189.877441,1.000000
100000.000000,33754.199219,42071.835938,1099.193481,1366.842529,1.000000
100000.000000,82630.203125,-97258.640625,3021.553467,-3374.891846,1.000000
100000.000000,51521.085938,54952.101562,1695.954102,1805.120117,1.000000
100000.000000,45230.050781,36236.562500,1480.381592,1174.400757,1.000000
100000.000000,49644.207031,32703.269531,1626.902466,1057.266235,1.000000
100000.000000,74879.789062,65262.464844,2478.757324,2154.889893,1.000000
100000.000000,82803.835938,106752.609375,2746.420654,3544.096436,1.000000
100000.000000,34647.675781,39927.699219,1128.229004,1294.851196,1.000000
100000.000000,20080.777344,19559.400391,634.063599,600.291260,1.000000
100000.000000,112056.257812,125255.625000,3723.210205,4162.746582,1.000000
100000.000000,99443.820312,87927.843750,3301.412842,2915.283203,1.000000
100000.000000,22675.210938,26519.556641,724.103699,837.083374,1.000000
100000.000000,54112.875000,43138.382812,1779.716064,1408.950806,1.000000
100000.000000,90931.218750,80357.367188,3016.644531,2661.651855,1.000000
100000.000000,103798.187500,97659.117188,3447.158936,3240.724121,1.000000
100000.000000,94856.929688,68722.281250,3147.006592,2272.690918,1.000000
100000.000000,77162.390625,83813.695312,2556.839355,2776.360596,1.000000
100000.000000,95096.046875,110613.703125,3156.921143,3673.452393,1.000000
100000.000000,21661.855469,19945.806641,686.626343,614.314331,1.000000
100000.000000,86486.968750,96141.445312,2869.014160,3189.373535,1.000000
100000.000000,53220.078125,34583.992188,1747.245850,1121.540894,1.000000
100000.000000,82655.046875,84936.937500,2740.416016,2814.328857,1.000000
100000.000000,74479.976562,79873.531250,2466.888184,2644.208008,1.000000
100000.000000,17940.882812,17429.414062,561.831177,526.708313,1.000000
100000.000000,51061.078125,38837.773438,1676.268188,1263.633545,1.000000
100000.000000,103321.726562,102165.773438,3431.354980,3391.311035,1.000000
100000.000000,50990.230469,43289.648438,1675.208740,1413.115601,1.000000
100000.000000,96359.757812,83388.789062,3198.158203,2763.339600,1.000000
100000.000000,108109.500000,122149.453125,3591.458740,4058.981689,1.000000
100000.000000,52715.304688,79983.726562,1739.784058,2645.714600,1.000000
100000.000000,35885.457031,29060.978516,1165.023926,929.256470,1.000000
100000.000000,50680.468750,70870.234375,1670.664429,2339.551514,1.000000
100000.000000,65702.242188,42816.230469,2167.644531,1400.991455,1.000000
100000.000000,-10700.200195,-24553.570312,-409.622498,-948.983521,1.000000
100000.000000,44437.437500,70540.125000,1462.152588,2327.530762,1.000000
100000.000000,70108.593750,62860.609375,2318.807617,2073.707031,1.000000
100000.000000,70061.867188,53317.035156,2315.721191,1753.832397,1.000000
100000.000000,45540.316406,68621.820312,1498.670044,2263.221191,1.000000
100000.000000,55065.578125,66051.539062,1816.403564,2178.419922,1.000000
100000.000000,37615.871094,29125.263672,1222.816895,932.179016,1.000000
100000.000000,44453.910156,32919.894531,1453.038452,1062.554077,1.000000
100000.000000,72366.539062,86886.460938,2396.813477,2878.837646,1.000000
100000.000000,13353.811523,7781.140625,402.503876,196.692703,1.000000
100000.000000,70170.273438,87241.226562,2323.471436,2890.552002,1.000000
100000.000000,-5231.958008,-15767.602539,-225.432785,-632.456970,1.000000
100000.000000,101092.679688,83707.546875,3356.255615,2774.218018,1.000000
100000.000000,52246.816406,48525.980469,1718.579468,1589.279541,1.000000
100000.000000,46574.101562,39293.917969,1526.191528,1277.465088,1.000000
