100000,143,45,0,0,1
100000,181,200,0,0,1
100000,9,182,0,0,1
100000,148,53,0,0,1
100000,88,152,0,0,1
100000,116,126,0,0,1
100000,13,161,0,0,1
100000,193,119,0,0,1
100000,38,36,0,0,1
100000,111,20,0,0,1
100000,128,69,0,0,1
100000,16,15,0,0,1
100000,200,3,0,0,1
100000,10,115,0,0,1
100000,174,27,0,0,1
100000,11,135,0,0,1
100000,96,103,0,0,1
100000,132,109,0,0,1
100000,197,126,0,0,1
100000,30,161,0,0,1
100000,141,74,0,0,1
100000,161,188,0,0,1
100000,129,108,0,0,1
100000,94,31,0,0,1
100000,43,142,0,0,1
100000,25,11,0,0,1
100000,32,51,0,0,1
100000,132,14,0,0,1
100000,181,18,0,0,1
100000,150,170,0,0,1
100000,74,111,0,0,1
100000,112,21,0,0,1
100000,56,50,0,0,1
100000,103,170,0,0,1
100000,126,69,0,0,1
100000,109,50,0,0,1
100000,135,99,0,0,1
100000,142,199,0,0,1
100000,107,123,0,0,1
100000,68,78,0,0,1
100000,68,28,0,0,1
100000,172,87,0,0,1
100000,177,186,0,0,1
100000,69,26,0,0,1
100000,36,18,0,0,1
100000,81,142,0,0,1
100000,35,71,0,0,1
100000,153,30,0,0,1
100000,103,67,0,0,1
100000,144,117,0,0,1
100000,156,80,0,0,1
100000,170,11,0,0,1
100000,173,144,0,0,1
100000,166,158,0,0,1
100000,78,106,0,0,1
100000,16,123,0,0,1
100000,101,27,0,0,1
100000,126,96,0,0,1
100000,94,31,0,0,1
100000,184,34,0,0,1
100000,104,153,0,0,1
100000,30,146,0,0,1
100000,22,2,0,0,1
100000,126,31,0,0,1
100000,73,163,0,0,1
100000,163,29,0,0,1
100000,77,36,0,0,1
100000,160,133,0,0,1
100000,36,192,0,0,1
100000,9,1,0,0,1
100000,43,155,0,0,1
100000,162,198,0,0,1
100000,75,88,0,0,1
100000,84,165,0,0,1
100000,19,90,0,0,1
100000,69,65,0,0,1
100000,26,44,0,0,1
100000,155,82,0,0,1
100000,186,11,0,0,1
100000,122,112,0,0,1
100000,23,106,0,0,1
100000,168,130,0,0,1
100000,80,133,0,0,1
100000,118,13,0,0,1
100000,53,184,0,0,1
100000,128,159,0,0,1
100000,75,132,0,0,1
100000,87,21,0,0,1
100000,106,135,0,0,1
100000,108,125,0,0,1
100000,79,2,0,0,1
100000,107,21,0,0,1
