100000,110,158,0,0,1
100000,67,112,0,0,1
100000,80,80,0,0,1
100000,200,107,0,0,1
100000,51,125,0,0,1
100000,28,74,0,0,1
100000,143,87,0,0,1
100000,116,73,0,0,1
100000,54,80,0,0,1
100000,140,160,0,0,1
100000,95,172,0,0,1
100000,110,174,0,0,1
100000,32,57,0,0,1
100000,180,113,0,0,1
100000,121,51,0,0,1
100000,129,115,0,0,1
100000,159,6,0,0,1
100000,96,23,0,0,1
100000,44,159,0,0,1
100000,10,8,0,0,1
100000,107,175,0,0,1
100000,185,103,0,0,1
100000,24,76,0,0,1
100000,27,134,0,0,1
100000,196,18,0,0,1
100000,189,23,0,0,1
100000,85,16,0,0,1
100000,159,111,0,0,1
100000,5,126,0,0,1
100000,53,70,0,0,1
100000,145,132,0,0,1
100000,4,36,0,0,1
100000,66,163,0,0,1
100000,56,36,0,0,1
100000,112,145,0,0,1
100000,118,96,0,0,1
100000,125,89,0,0,1
100000,8,105,0,0,1
100000,132,170,0,0,1
100000,68,16,0,0,1
100000,149,104,0,0,1
100000,185,55,0,0,1
100000,64,197,0,0,1
100000,55,131,0,0,1
100000,111,103,0,0,1
100000,189,159,0,0,1
100000,23,146,0,0,1
100000,160,99,0,0,1
100000,62,48,0,0,1
100000,132,84,0,0,1
100000,120,165,0,0,1
100000,76,144,0,0,1
100000,14,163,0,0,1
100000,131,143,0,0,1
100000,154,190,0,0,1
100000,159,96,0,0,1
100000,12,196,0,0,1
100000,1,17,0,0,1
100000,112,80,0,0,1
100000,66,35,0,0,1
100000,66,200,0,0,1
100000,130,191,0,0,1
100000,11,69,0,0,1
100000,118,21,0,0,1
100000,61,135,0,0,1
100000,0,65,0,0,1
100000,90,100,0,0,1
100000,159,191,0,0,1
100000,172,98,0,0,1
100000,76,70,0,0,1
100000,194,48,0,0,1
100000,89,13,0,0,1
100000,120,70,0,0,1
100000,57,91,0,0,1
100000,159,35,0,0,1
100000,173,101,0,0,1
100000,167,156,0,0,1
100000,154,108,0,0,1
100000,189,187,0,0,1
100000,129,17,0,0,1
100000,19,7,0,0,1
100000,107,71,0,0,1
100000,38,111,0,0,1
100000,6,156,0,0,1
100000,90,138,0,0,1
100000,198,108,0,0,1
100000,111,30,0,0,1
100000,81,23,0,0,1
100000,199,162,0,0,1
100000,128,169,0,0,1
100000,115,3,0,0,1
100000,45,125,0,0,1
100000,116,158,0,0,1
100000,148,167,0,0,1
100000,80,193,0,0,1
100000,146,112,0,0,1
100000,188,135,0,0,1
100000,68,37,0,0,1
100000,165,125,0,0,1
100000,7,164,0,0,1
100000,140,127,0,0,1
100000,139,109,0,0,1
100000,86,16,0,0,1
100000,33,130,0,0,1
100000,159,161,0,0,1
100000,55,109,0,0,1
100000,119,168,0,0,1
100000,197,156,0,0,1
100000,199,37,0,0,1
100000,36,94,0,0,1
100000,175,38,0,0,1
100000,21,179,0,0,1
100000,34,24,0,0,1
100000,200,15,0,0,1
100000,90,127,0,0,1
100000,55,155,0,0,1
100000,188,21,0,0,1
100000,141,62,0,0,1
100000,28,106,0,0,1
100000,23,126,0,0,1
100000,165,94,0,0,1
100000,31,59,0,0,1
100000,171,87,0,0,1
100000,60,6,0,0,1
100000,116,180,0,0,1
100000,76,95,0,0,1
100000,50,104,0,0,1
100000,25,176,0,0,1
100000,126,191,0,0,1
100000,113,35,0,0,1
100000,147,111,0,0,1
100000,12,145,0,0,1
100000,132,118,0,0,1
100000,97,191,0,0,1
100000,125,109,0,0,1
100000,129,141,0,0,1
100000,197,6,0,0,1
100000,38,185,0,0,1
100000,102,35,0,0,1
100000,20,182,0,0,1
100000,99,197,0,0,1
100000,50,148,0,0,1
100000,32,16,0,0,1
100000,71,42,0,0,1
100000,120,3,0,0,1
100000,56,152,0,0,1
100000,64,200,0,0,1
100000,53,42,0,0,1
100000,156,2,0,0,1
100000,31,101,0,0,1
100000,119,64,0,0,1
100000,130,185,0,0,1
100000,180,82,0,0,1
100000,101,93,0,0,1
100000,142,76,0,0,1
100000,100,10,0,0,1
100000,194,157,0,0,1
100000,120,116,0,0,1
100000,196,83,0,0,1
100000,128,33,0,0,1
100000,50,183,0,0,1
100000,139,146,0,0,1
100000,55,15,0,0,1
100000,126,144,0,0,1
100000,186,91,0,0,1
100000,175,58,0,0,1
100000,182,180,0,0,1
100000,40,165,0,0,1
100000,185,184,0,0,1
100000,52,56,0,0,1
100000,141,115,0,0,1
100000,60,70,0,0,1
100000,82,146,0,0,1
100000,181,127,0,0,1
100000,50,25,0,0,1
100000,142,98,0,0,1
100000,84,94,0,0,1
100000,1,118,0,0,1
100000,189,88,0,0,1
100000,91,129,0,0,1
100000,137,76,0,0,1
100000,185,164,0,0,1
100000,90,107,0,0,1
100000,141,129,0,0,1
100000,8,103,0,0,1
100000,66,33,0,0,1
100000,66,200,0,0,1
100000,73,179,0,0,1
100000,87,10,0,0,1
100000,70,111,0,0,1
100000,173,97,0,0,1
100000,172,158,0,0,1
100000,110,75,0,0,1
100000,155,108,0,0,1
100000,147,152,0,0,1
100000,113,83,0,0,1
100000,124,127,0,0,1
100000,139,137,0,0,1
100000,195,19,0,0,1
100000,108,139,0,0,1
100000,54,65,0,0,1
100000,153,194,0,0,1
100000,96,15,0,0,1
100000,50,69,0,0,1
100000,116,79,0,0,1
100000,184,171,0,0,1
100000,27,60,0,0,1
100000,72,168,0,0,1
100000,130,18,0,0,1
100000,200,145,0,0,1
100000,137,17,0,0,1
100000,121,168,0,0,1
100000,85,134,0,0,1
100000,49,96,0,0,1
100000,75,193,0,0,1
100000,31,71,0,0,1
100000,170,62,0,0,1
100000,131,49,0,0,1
100000,121,99,0,0,1
100000,56,72,0,0,1
100000,119,135,0,0,1
100000,109,101,0,0,1
100000,87,154,0,0,1
100000,83,195,0,0,1
100000,81,72,0,0,1
100000,189,64,0,0,1
100000,149,26,0,0,1
100000,94,53,0,0,1
100000,169,170,0,0,1
100000,81,58,0,0,1
100000,93,154,0,0,1
100000,152,176,0,0,1
100000,67,87,0,0,1
100000,173,187,0,0,1
100000,1,165,0,0,1
100000,187,42,0,0,1
100000,104,126,0,0,1
100000,12,69,0,0,1
100000,3,188,0,0,1
100000,38,159,0,0,1
100000,176,40,0,0,1
100000,191,108,0,0,1
100000,183,16,0,0,1
100000,16,163,0,0,1
100000,166,188,0,0,1
100000,113,67,0,0,1
100000,47,135,0,0,1
100000,194,118,0,0,1
100000,74,27,0,0,1
100000,5,45,0,0,1
100000,138,84,0,0,1
100000,21,197,0,0,1
100000,9,189,0,0,1
100000,135,55,0,0,1
100000,10,60,0,0,1
100000,177,140,0,0,1
100000,179,112,0,0,1
100000,10,184,0,0,1
100000,169,105,0,0,1
100000,130,18,0,0,1
100000,191,176,0,0,1
100000,83,30,0,0,1
100000,118,68,0,0,1
100000,116,137,0,0,1
100000,33,20,0,0,1
100000,72,70,0,0,1
100000,165,57,0,0,1
100000,55,120,0,0,1
100000,184,38,0,0,1
100000,128,121,0,0,1
100000,146,182,0,0,1
100000,6,193,0,0,1
100000,123,46,0,0,1
100000,173,154,0,0,1
100000,53,139,0,0,1
100000,139,129,0,0,1
100000,82,150,0,0,1
100000,79,190,0,0,1
100000,75,180,0,0,1
100000,98,107,0,0,1
100000,194,131,0,0,1
100000,106,144,0,0,1
100000,88,5,0,0,1
100000,72,159,0,0,1
100000,159,128,0,0,1
100000,57,55,0,0,1
100000,83,157,0,0,1
100000,131,51,0,0,1
100000,23,90,0,0,1
100000,79,168,0,0,1
100000,54,196,0,0,1
100000,27,34,0,0,1
