Mass,x_pos,y_pos,x_vel,y_vel,radius
5 
100000.000000,422.038422,450.069244,2486.062256,3054.337891,1.000000
100000.000000,563.611694,758.902466,-319.271973,3072.932861,1.000000
100000.000000,449.504242,492.341797,3035.887207,3236.348145,1.000000
100000.000000,317.273560,346.330750,1972.850098,2012.239746,1.000000
100000.000000,570.435974,774.284363,3331.962646,7717.052734,1.000000
100000.000000,479.132111,528.768738,2724.410156,4075.774170,1.000000
100000.000000,371.931610,397.094971,2239.676758,2470.412354,1.000000
100000.000000,603.816162,732.225342,263.239258,2958.229492,1.000000
100000.000000,156.432907,1698.083130,-6162.416504,24558.921875,1.000000
100000.000000,-80.372047,872.999878,-11995.291016,7163.730469,1.000000
100000.000000,303.332428,323.833191,1822.526978,1931.094604,1.000000
100000.000000,204.676682,689.597107,-6753.319824,2766.505127,1.000000
100000.000000,440.578979,464.648438,2298.411865,3429.364258,1.000000
100000.000000,594.245422,1031.255615,3345.021240,12151.044922,1.000000
100000.000000,416.998474,407.224396,1765.274414,3109.129639,1.000000
100000.000000,357.713593,347.194427,1767.764160,2395.864258,1.000000
100000.000000,514.811768,569.638855,3844.287598,4059.321045,1.000000
100000.000000,224.530151,228.759109,1371.382690,1488.382080,1.000000
100000.000000,-179.224945,991.734375,-13807.503906,9677.292969,1.000000
100000.000000,-135.893524,816.813232,-13139.488281,5802.097656,1.000000
100000.000000,312.519379,343.954285,1963.027588,1974.226318,1.000000
100000.000000,406.006927,450.844391,2807.495850,2653.709473,1.000000
100000.000000,481.582703,537.703613,2011.416748,4526.742188,1.000000
100000.000000,483.273651,541.447083,2088.331543,4545.327148,1.000000
100000.000000,333.609222,318.178558,1654.602783,2179.156250,1.000000
100000.000000,-80.170929,1520.329224,-11247.030273,20820.058594,1.000000
100000.000000,342.512726,395.159698,2388.781250,2096.132812,1.000000
100000.000000,354.619629,375.513855,2089.417969,2323.975342,1.000000
100000.000000,-278.827972,1132.885864,-15658.341797,12585.858398,1.000000
100000.000000,239.584564,262.597321,1528.491455,1559.027832,1.000000
100000.000000,614.528015,745.299927,4818.186523,6884.189453,1.000000
100000.000000,315.559509,318.099426,1732.587646,2033.021729,1.000000
100000.000000,466.643646,1415.718262,346.353027,19257.892578,1.000000
100000.000000,543.768860,654.442566,3367.815430,5733.648438,1.000000
100000.000000,539.025940,649.190125,3241.656494,5689.263672,1.000000
100000.000000,319.757019,367.137054,2155.932373,1975.038330,1.000000
100000.000000,632.582153,737.009460,714.008789,3033.638184,1.000000
100000.000000,310.118774,297.378845,1595.462158,1994.735596,1.000000
100000.000000,521.878601,1182.382202,1542.666626,14902.567383,1.000000
100000.000000,543.755798,758.849976,2557.477539,7554.845215,1.000000
100000.000000,670.240845,1280.127075,4900.192383,16663.892578,1.000000
