Mass,x_pos,y_pos,x_vel,y_vel,radius
83 
100000.000000,64098.968750,62561.925781,1506.602539,1465.156250,1.000000
100000.000000,114851.351562,149697.546875,2724.123779,3553.127441,1.000000
100000.000000,76951.031250,62813.757812,1813.428345,1473.375854,1.000000
100000.000000,23875.716797,16954.832031,535.403931,357.635193,1.000000
100000.000000,91086.984375,104507.148438,2155.465576,2472.575684,1.000000
100000.000000,74611.710938,81845.507812,1760.278442,1928.717285,1.000000
100000.000000,49358.925781,44200.207031,1151.030884,1021.548706,1.000000
100000.000000,136812.796875,128598.570312,3247.171143,3050.154785,1.000000
100000.000000,126279.101562,101586.007812,2994.885986,2404.965820,1.000000
100000.000000,134250.046875,111594.835938,3185.487061,2644.257324,1.000000
100000.000000,10438.559570,3428.348877,211.242386,23.785559,1.000000
100000.000000,115576.984375,139045.343750,2741.140381,3298.879150,1.000000
100000.000000,62924.597656,73256.945312,1480.351562,1721.306519,1.000000
100000.000000,103949.187500,107075.593750,2462.442627,2534.818115,1.000000
100000.000000,47232.175781,67087.601562,1105.487549,1570.630493,1.000000
100000.000000,32080.255859,35278.109375,737.430359,801.848328,1.000000
100000.000000,92886.867188,68274.984375,2194.847900,1606.264282,1.000000
100000.000000,-6724468.500000,-6618014.000000,-164019.750000,-161423.328125,1.000000
100000.000000,133573.015625,109834.203125,3169.278564,2602.215332,1.000000
100000.000000,109909.101562,137765.046875,2605.976562,3268.151611,1.000000
100000.000000,21304.912109,14025.751953,473.144592,285.938507,1.000000
100000.000000,67550.718750,50391.046875,1586.625732,1174.272095,1.000000
100000.000000,61918.812500,97179.742188,1459.358398,2294.678955,1.000000
100000.000000,63614.289062,96570.757812,1499.702271,2280.250244,1.000000
100000.000000,18267.181641,17399.052734,403.559662,365.378693,1.000000
100000.000000,109730.078125,124434.929688,2601.215820,2949.825684,1.000000
100000.000000,44955.042969,30796.322266,1042.001587,698.789856,1.000000
100000.000000,40918.152344,36667.847656,947.826599,838.297485,1.000000
100000.000000,119534.781250,123221.195312,2834.979004,2921.233398,1.000000
100000.000000,60547.156250,-207007.765625,1847.336792,-5537.933105,1.000000
100000.000000,106937.929688,82137.976562,2531.917236,1939.124512,1.000000
100000.000000,12722.598633,7942.361816,267.898926,134.160110,1.000000
100000.000000,116560.320312,105923.171875,2763.232910,2508.023193,1.000000
100000.000000,88873.421875,93047.140625,2101.711914,2198.305420,1.000000
100000.000000,86960.632812,94361.929688,2056.192627,2229.581543,1.000000
100000.000000,30788.865234,20491.953125,700.830078,446.036011,1.000000
100000.000000,140686.093750,125569.328125,3339.435547,2977.973389,1.000000
100000.000000,1732.981201,-5225.086914,3.211933,-192.522247,1.000000
100000.000000,102820.859375,115217.062500,2435.992676,2729.287354,1.000000
100000.000000,80826.351562,113274.828125,1911.367798,2681.527100,1.000000
100000.000000,125530.195312,86513.539062,2976.127197,2045.032349,1.000000
100000.000000,82367.828125,67012.500000,1943.390869,1574.657715,1.000000
100000.000000,90572.632812,91488.359375,2142.098877,2161.161133,1.000000
100000.000000,151331.640625,165284.953125,3593.902832,3925.527100,1.000000
100000.000000,71891.835938,51604.570312,1690.519775,1204.159424,1.000000
100000.000000,102358.257812,119933.687500,2425.195312,2841.944580,1.000000
100000.000000,28991.033203,26532.050781,660.867798,590.275513,1.000000
100000.000000,86022.843750,96296.625000,2033.973633,2275.755127,1.000000
100000.000000,132458.421875,116149.695312,3142.908447,2752.894531,1.000000
100000.000000,100524.968750,83473.390625,2378.885742,1970.432251,1.000000
100000.000000,75806.171875,50860.343750,1783.909180,1187.094849,1.000000
100000.000000,122133.437500,117482.828125,2896.703369,2784.306885,1.000000
100000.000000,164493.562500,146846.156250,3907.398438,3485.959473,1.000000
100000.000000,100242.140625,117954.640625,2374.619873,2794.537598,1.000000
100000.000000,93108.484375,56685.359375,2198.541260,1329.223267,1.000000
100000.000000,-118833968.000000,-401496128.000000,-2898394.250000,-9792602.000000,1.000000
100000.000000,79108.625000,84006.500000,1869.047119,1982.027100,1.000000
100000.000000,28201.593750,25304.707031,645.409058,563.388245,1.000000
100000.000000,129554.812500,88516.929688,3073.197510,2093.509521,1.000000
100000.000000,155353.375000,129012.671875,3689.717773,3060.759277,1.000000
100000.000000,10421.270508,87.531677,214.637787,-52.659473,1.000000
100000.000000,45601.097656,54386.652344,1066.187378,1267.224487,1.000000
100000.000000,89995.976562,73147.085938,2127.769043,1723.262451,1.000000
100000.000000,-6852.599609,-21289.564453,-200.336395,-584.473572,1.000000
100000.000000,82600.671875,78911.062500,1951.848267,1860.407104,1.000000
100000.000000,167878.609375,151439.671875,3988.500244,3595.771729,1.000000
100000.000000,105143.484375,127804.789062,2492.597168,3030.709229,1.000000
100000.000000,58292.628906,56537.863281,1368.907837,1321.151855,1.000000
100000.000000,79198.359375,115661.453125,1873.468262,2739.419434,1.000000
100000.000000,25190.771484,24934.294922,574.021484,553.360046,1.000000
100000.000000,75797.476562,84101.296875,1790.051147,1983.948486,1.000000
100000.000000,61633.167969,54296.886719,1448.171875,1268.001709,1.000000
100000.000000,66180.203125,88538.250000,1561.147827,2089.271729,1.000000
100000.000000,107179.656250,129737.484375,2541.200684,3076.921875,1.000000
100000.000000,143322.750000,147256.890625,3403.198242,3495.778076,1.000000
100000.000000,107452.765625,120677.820312,2547.402100,2860.563477,1.000000
100000.000000,175923.953125,176343.734375,4180.303711,4189.543945,1.000000
100000.000000,46941.792969,58463.574219,1098.807983,1365.336548,1.000000
100000.000000,118869.437500,-137750.640625,3018.729492,-3373.904785,1.000000
100000.000000,71869.679688,76605.992188,1695.546265,1804.023315,1.000000
100000.000000,62990.644531,50319.007812,1479.811890,1172.892578,1.000000
100000.000000,69162.437500,45380.019531,1626.242310,1055.744141,1.000000
100000.000000,104622.015625,91115.656250,2478.345947,2154.091797,1.000000
100000.000000,115759.312500,149278.234375,2746.195557,3543.585449,1.000000
100000.000000,48183.472656,55455.238281,1127.812012,1293.301270,1.000000
100000.000000,27686.523438,26745.753906,633.646545,597.801392,1.000000
100000.000000,156733.390625,175206.046875,3723.008301,4162.377441,1.000000
100000.000000,139058.578125,122907.609375,3301.096924,2914.756348,1.000000
100000.000000,31361.664062,36549.906250,723.715881,834.956421,1.000000
100000.000000,75465.679688,60037.167969,1779.172485,1407.695679,1.000000
100000.000000,127128.554688,112293.031250,3016.301025,2661.049316,1.000000
100000.000000,145162.140625,136544.531250,3446.879639,3240.250488,1.000000
100000.000000,132618.140625,95990.179688,3146.592529,2272.050781,1.000000
100000.000000,107842.328125,117125.523438,2556.533447,2775.708008,1.000000
100000.000000,132977.515625,154691.968750,3156.693604,3672.995361,1.000000
100000.000000,29898.121094,27300.736328,686.175232,611.867004,1.000000
100000.000000,120913.273438,134410.171875,2868.746826,3188.827881,1.000000
100000.000000,74182.460938,48032.699219,1746.590332,1120.115601,1.000000
100000.000000,115537.867188,118704.632812,2740.104980,2813.709473,1.000000
100000.000000,104080.390625,111599.250000,2466.567627,2643.515625,1.000000
100000.000000,24680.025391,23731.748047,561.443298,524.070190,1.000000
100000.000000,71172.265625,53991.949219,1675.688965,1262.261475,1.000000
100000.000000,144496.171875,142858.359375,3431.093018,3390.850830,1.000000
100000.000000,71089.093750,60238.167969,1674.686035,1411.825928,1.000000
100000.000000,134735.343750,116545.007812,3197.824463,2762.778564,1.000000
100000.000000,151205.562500,170854.562500,3591.251953,4058.595459,1.000000
100000.000000,73590.921875,111726.789062,1739.529785,2644.914307,1.000000
100000.000000,49861.699219,40199.375000,1164.449951,927.410522,1.000000
100000.000000,70726.398438,98938.640625,1670.372192,2338.649170,1.000000
100000.000000,91709.812500,59620.457031,2167.044189,1399.874512,1.000000
100000.000000,-15595.800781,-36001.390625,-406.620544,-957.563538,1.000000
100000.000000,61981.425781,98464.023438,1461.889282,2326.591309,1.000000
100000.000000,97931.382812,87739.218750,2318.390137,2072.853516,1.000000
100000.000000,97847.039062,74356.523438,2315.222168,1752.885620,1.000000
100000.000000,63522.398438,95773.890625,1498.390259,2262.264160,1.000000
100000.000000,76860.031250,92186.164062,1816.061768,2177.490723,1.000000
100000.000000,52285.480469,40298.929688,1222.221069,930.362854,1.000000
100000.000000,61886.085938,45659.558594,1452.426636,1060.953979,1.000000
100000.000000,101126.335938,121427.992188,2396.531738,2878.181641,1.000000
